ingredient,pairing,level,page
TOMATOES,"CHEESE: blue, Cabrales, cheddar, feta, goat, Gorgonzola, mozzarella, Parmesan, pecorino,",recommended,759
TOMATOES,"ricotta, ricotta salata, sheep’s milk",normal,759
TOMATOES,chervil,normal,759
TOMATOES,chicken,normal,759
TOMATOES,chickpeas,normal,759
TOMATOES,chili,normal,759
TOMATOES,chili sauce,normal,759
TOMATOES,chives,recommended,759
TOMATOES,cilantro,recommended,759
TOMATOES,cinnamon,normal,759
TOMATOES,coconut milk,normal,759
TOMATOES,coriander,normal,759
TOMATOES,corn,normal,760
TOMATOES,crab,normal,760
TOMATOES,cream,normal,760
TOMATOES,cream cheese,normal,760
TOMATOES,cucumbers,recommended,760
TOMATOES,cumin,normal,760
TOMATOES,curry,normal,760
TOMATOES,dill,normal,760
TOMATOES,eggplant,normal,760
TOMATOES,eggs,normal,760
TOMATOES,fennel,recommended,760
TOMATOES,fennel seeds,normal,760
TOMATOES,"fish, esp. poached, grilled",normal,760
TOMATOES,French cuisine,normal,760
TOMATOES,GARLIC,very_highly_recommended,760
TOMATOES,garlic chives,normal,760
TOMATOES,ginger,normal,760
TOMATOES,ham,normal,760
TOMATOES,hazelnuts,normal,760
TOMATOES,honey,normal,760
TOMATOES,horseradish,normal,760
TOMATOES,Italian cuisine,normal,760
TOMATOES,lamb,normal,760
TOMATOES,lavender,normal,760
TOMATOES,leeks,normal,760
TOMATOES,legumes,normal,760
TOMATOES,"LEMON: juice, zest",recommended,760
TOMATOES,lemon balm,normal,760
TOMATOES,"lime, juice",normal,760
TOMATOES,lovage,normal,760
TOMATOES,Madeira,normal,760
TOMATOES,mango,normal,760
TOMATOES,marjoram,recommended,760
TOMATOES,mayonnaise,normal,760
TOMATOES,meats,normal,760
TOMATOES,Mediterranean cuisine,normal,760
TOMATOES,"melon, esp. cantaloupe, honeydew",normal,760
TOMATOES,Mexican cuisine,normal,760
TOMATOES,"mint, esp. spearmint",recommended,760
TOMATOES,mushrooms,normal,760
TOMATOES,"mustard, esp. whole grain",normal,760
TOMATOES,"oil: grapeseed, vegetable",normal,760
TOMATOES,okra,normal,760
TOMATOES,OLIVE OIL,very_highly_recommended,760
TOMATOES,"olives: black, niçoise",recommended,760
TOMATOES,"orange, juice",normal,761
TOMATOES,oregano,normal,761
TOMATOES,"paprika, esp. sweet",normal,761
TOMATOES,"parsley, flat-leaf",recommended,761
TOMATOES,pasta and pasta sauces,recommended,761
TOMATOES,peas,normal,761
TOMATOES,"PEPPER: black, white",recommended,761
TOMATOES,pineapple,normal,761
TOMATOES,pizza,recommended,761
TOMATOES,port,normal,761
TOMATOES,raspberries,normal,761
TOMATOES,red pepper flakes,normal,761
TOMATOES,rice,normal,761
TOMATOES,rosemary,normal,761
TOMATOES,saffron,normal,761
TOMATOES,sage,normal,761
TOMATOES,"salads, green",recommended,761
TOMATOES,"SALT: fleur de sel, kosher, sea",recommended,761
TOMATOES,sandwiches,normal,761
TOMATOES,sauces,recommended,761
TOMATOES,shallots,recommended,761
TOMATOES,shellfish,normal,761
TOMATOES,soups,normal,761
TOMATOES,Spanish cuisine,normal,761
TOMATOES,squash,normal,761
TOMATOES,stews,recommended,761
TOMATOES,"stocks / broths: beef, chicken, vegetable",recommended,761
TOMATOES,strawberries,normal,761
TOMATOES,sugar (pinch),recommended,761
TOMATOES,Tabasco sauce,normal,761
TOMATOES,tarragon,normal,761
TOMATOES,THYME,very_highly_recommended,761
TOMATOES,tomato paste,normal,761
TOMATOES,veal,normal,761
TOMATOES,vinaigrettes,normal,761
TOMATOES,watermelon,recommended,761
TOMATOES,"wine: red, rosé, vermouth, white",normal,761
TOMATOES,yogurt,normal,761
TOMATOES,zucchini,normal,761
TROUT,almonds,recommended,762
TROUT,anchovies,normal,762
TROUT,"apples: cider, fruit",normal,762
TROUT,bacon,normal,762
TROUT,bay leaf,normal,762
TROUT,"beans, green",normal,762
TROUT,"bell peppers, esp. red",normal,762
TROUT,bread crumbs,normal,762
TROUT,brown butter sauce,recommended,762
TROUT,"butter, unsalted",recommended,762
TROUT,capers,normal,762
TROUT,carrots,normal,762
TROUT,cayenne,normal,762
TROUT,celery,normal,762
TROUT,"cheese: manchego, Parmesan",normal,762
TROUT,chili powder,normal,762
TROUT,corn,normal,762
TROUT,crayfish,normal,762
TROUT,cream,normal,762
TROUT,escarole,normal,762
TROUT,fines herbes,normal,762
TROUT,garlic,normal,762
TROUT,"ham, esp. Serrano",normal,762
TROUT,leeks,normal,762
TROUT,"lemon, juice",recommended,762
TROUT,lentils,normal,762
TROUT,mint,normal,763
TROUT,mushrooms,normal,763
TROUT,"oil: canola, peanut",recommended,763
TROUT,olive oil,normal,763
TROUT,onions,normal,763
TROUT,oregano,normal,763
TROUT,parsley,normal,763
TROUT,pine nuts,normal,763
TROUT,"parsley, flat-leaf",recommended,763
TROUT,"pepper: black, white",normal,763
TROUT,potatoes,normal,763
TROUT,sage,recommended,763
TROUT,"salt, kosher",normal,763
TROUT,"sauces, béarnaise",normal,763
TROUT,shallots,normal,763
TROUT,"stock, mushroom",normal,763
TROUT,thyme,normal,763
TROUT,tomatoes,normal,763
TROUT,"vinegar, esp. sherry, wine",normal,763
TROUT,"wine: dry red, white",recommended,763
"TROUT, SMOKED",apples,normal,763
"TROUT, SMOKED","beans, green",normal,763
"TROUT, SMOKED","bell pepper, roasted red",normal,763
"TROUT, SMOKED",cayenne,recommended,763
"TROUT, SMOKED",chives,normal,763
"TROUT, SMOKED",corn,normal,763
"TROUT, SMOKED",cream,recommended,763
"TROUT, SMOKED",crème fraîche,recommended,763
"TROUT, SMOKED",dill,recommended,763
"TROUT, SMOKED","greens, baby",normal,763
"TROUT, SMOKED",horseradish,recommended,763
"TROUT, SMOKED","lemon, juice",recommended,763
"TROUT, SMOKED",marjoram,normal,763
"TROUT, SMOKED",nutmeg,normal,763
"TROUT, SMOKED",olive oil,recommended,763
"TROUT, SMOKED","pepper: black, white",recommended,764
"TROUT, SMOKED",purslane,normal,764
"TROUT, SMOKED",radishes,normal,764
"TROUT, SMOKED","salt, sea",normal,764
"TROUT, SMOKED",sour cream,recommended,764
"TROUT, SMOKED",walnut oil,normal,764
"TROUT, SMOKED","wine, white (e.g., Riesling)",normal,764
"TRUFFLES, BLACK",bacon,normal,764
"TRUFFLES, BLACK",beef,normal,764
"TRUFFLES, BLACK",cauliflower,normal,764
"TRUFFLES, BLACK",chicken,normal,764
"TRUFFLES, BLACK",cod,normal,764
"TRUFFLES, BLACK","eggs: chicken, quail",recommended,764
"TRUFFLES, BLACK",foie gras,normal,764
"TRUFFLES, BLACK",French cuisine,recommended,764
"TRUFFLES, BLACK",langoustines,normal,764
"TRUFFLES, BLACK","lemon, juice",normal,764
"TRUFFLES, BLACK","mushrooms (e.g., cepes, morels)",recommended,764
"TRUFFLES, BLACK",olive oil,normal,764
"TRUFFLES, BLACK",pears,normal,764
"TRUFFLES, BLACK",potatoes,recommended,764
"TRUFFLES, BLACK",rabbit,normal,764
"TRUFFLES, BLACK",scallops,normal,764
"TRUFFLES, BLACK",shellfish,normal,764
"TRUFFLES, BLACK","stock, chicken",normal,764
"TRUFFLES, BLACK",tarragon,normal,764
"TRUFFLES, BLACK","vinegar, balsamic",normal,764
"TRUFFLES, PACIFIC NORTHWEST","beef, esp. with black truffles",normal,765
"TRUFFLES, PACIFIC NORTHWEST",butter,normal,765
"TRUFFLES, PACIFIC NORTHWEST",celery root,normal,765
"TRUFFLES, PACIFIC NORTHWEST","crab, esp. with white truffles",normal,765
"TRUFFLES, PACIFIC NORTHWEST",eggs,normal,765
"TRUFFLES, PACIFIC NORTHWEST","game birds, esp. with black truffles",normal,765
"TRUFFLES, PACIFIC NORTHWEST","leeks, melted, esp. with black truffles",normal,765
"TRUFFLES, PACIFIC NORTHWEST","meats, red, esp. with black truffles",normal,765
"TRUFFLES, PACIFIC NORTHWEST","pasta, esp. with white truffles",normal,765
"TRUFFLES, PACIFIC NORTHWEST","potatoes, esp. with white truffles",normal,765
"TRUFFLES, PACIFIC NORTHWEST","salads, esp. with white truffles",normal,765
"TRUFFLES, PACIFIC NORTHWEST","seafood, esp. with white truffles",normal,765
"TRUFFLES, PACIFIC NORTHWEST","shellfish, esp. with white truffles",normal,765
"TRUFFLES, PACIFIC NORTHWEST","vegetables, root, esp. with white truffles",normal,765
"TRUFFLES, PACIFIC NORTHWEST",Truffle),recommended,765
"TRUFFLES, PACIFIC NORTHWEST","artichokes, Jerusalem",normal,765
"TRUFFLES, PACIFIC NORTHWEST",butter,normal,765
"TRUFFLES, PACIFIC NORTHWEST","cheese, Parmesan",normal,765
"TRUFFLES, PACIFIC NORTHWEST",cream / milk,normal,765
"TRUFFLES, PACIFIC NORTHWEST",eggs,recommended,765
"TRUFFLES, PACIFIC NORTHWEST",Italian cuisine,recommended,765
"TRUFFLES, PACIFIC NORTHWEST",onions,normal,765
"TRUFFLES, PACIFIC NORTHWEST",pasta,recommended,765
"TRUFFLES, PACIFIC NORTHWEST",pears,normal,765
"TRUFFLES, PACIFIC NORTHWEST",pepper,normal,765
"TRUFFLES, PACIFIC NORTHWEST",potatoes,normal,765
"TRUFFLES, PACIFIC NORTHWEST",prosciutto,normal,765
"TRUFFLES, PACIFIC NORTHWEST",risotto,recommended,765
"TRUFFLES, PACIFIC NORTHWEST",salt,normal,765
"TRUFFLES, PACIFIC NORTHWEST",thyme,normal,765
TUNA,aioli,normal,766
TUNA,anchovies,recommended,766
TUNA,arugula,normal,766
TUNA,asparagus,normal,766
TUNA,avocado,recommended,766
TUNA,bacon,normal,766
TUNA,basil,recommended,766
TUNA,"bass, black",normal,766
TUNA,bay leaf,normal,766
TUNA,"beans: black, fava, green, white",recommended,766
TUNA,beets,normal,766
TUNA,"bell peppers, esp. green, red, yellow",recommended,766
TUNA,"butter, unsalted",recommended,766
TUNA,"cabbage, green",normal,766
TUNA,capers,normal,766
TUNA,caponata,normal,766
TUNA,carrots,normal,766
TUNA,caviar,normal,766
TUNA,cayenne,normal,766
TUNA,celery,normal,766
TUNA,chervil,normal,766
TUNA,chili oil,normal,766
TUNA,chili sauce,normal,766
TUNA,CHIVES,very_highly_recommended,766
TUNA,CILANTRO,very_highly_recommended,766
TUNA,coconut milk,normal,766
TUNA,cognac,normal,766
TUNA,coriander,recommended,766
TUNA,corn,normal,766
TUNA,cornichons,normal,766
TUNA,cucumbers,recommended,766
TUNA,cumin,normal,766
TUNA,curry,normal,766
TUNA,daikon,normal,766
TUNA,dashi,normal,766
TUNA,dill,normal,766
TUNA,"eggs (e.g., hard-boiled)",normal,766
TUNA,fennel,normal,766
TUNA,fennel pollen,normal,767
TUNA,fennel seeds,normal,767
TUNA,"fish sauce, Thai",normal,767
TUNA,frisée,normal,767
TUNA,GARLIC,very_highly_recommended,767
TUNA,"GINGER: pickled, fresh, juice",recommended,767
TUNA,honey,normal,767
TUNA,jicama,normal,767
TUNA,leeks,normal,767
TUNA,"LEMON: juice, zest",recommended,767
TUNA,"lettuce, red oak",normal,767
TUNA,"LIME, juice",recommended,767
TUNA,mayonnaise,normal,767
TUNA,"mint, esp. spearmint",normal,767
TUNA,mirepoix,normal,767
TUNA,mirin,normal,767
TUNA,"miso, sweet",normal,767
TUNA,mizuna,normal,767
TUNA,"mushrooms: cultivated, shiitakes",recommended,767
TUNA,"mustard: Dijon, seeds",recommended,767
TUNA,nectarines,normal,767
TUNA,"noodles: angel hair, vermicelli, rice",normal,767
TUNA,nori,normal,767
TUNA,"OIL: canola, grapeseed, peanut, sesame, vegetable",recommended,767
TUNA,olive oil,recommended,767
TUNA,"olives, esp. black, kalamata, niçoise",recommended,767
TUNA,"ONIONS: green, pearl, red, Spanish, spring",recommended,767
TUNA,"orange, blood or regular, juice",normal,767
TUNA,pancetta,normal,767
TUNA,paprika,normal,767
TUNA,"PARSLEY, flat-leaf",recommended,767
TUNA,passion fruit,normal,767
TUNA,pasta,normal,767
TUNA,"PEPPER: black, green, white",recommended,767
TUNA,pine nuts,normal,767
TUNA,potatoes,normal,767
TUNA,prosciutto,normal,767
TUNA,radicchio,recommended,767
TUNA,radishes,recommended,767
TUNA,rice,normal,767
TUNA,rosemary,normal,767
TUNA,sage,normal,767
TUNA,sake,normal,767
TUNA,"SALT: kosher, sea",recommended,767
TUNA,SCALLIONS,very_highly_recommended,767
TUNA,scallops,normal,768
TUNA,"SESAME: oil, seeds",recommended,768
TUNA,shallots,normal,768
TUNA,shiso,normal,768
TUNA,SOY SAUCE,very_highly_recommended,768
TUNA,spinach,normal,768
TUNA,"stock, chicken",normal,768
TUNA,sugar,normal,768
TUNA,sweet potatoes,normal,768
TUNA,Tabasco sauce,normal,768
TUNA,tahini,normal,768
TUNA,tarragon,normal,768
TUNA,THYME,very_highly_recommended,768
TUNA,"TOMATOES, tomato juice, tomato paste",recommended,768
TUNA,veal and veal cheeks,normal,768
TUNA,vinaigrette,normal,768
TUNA,vodka,normal,768
TUNA,wasabi,recommended,768
TUNA,watercress,normal,768
TUNA,"wine: dry red (Grenache, Pinot Noir, Syrah), rosé",normal,768
TUNA,"yuzu: juice, rind",normal,768
TURBOT,asparagus,normal,769
TURBOT,"butter, unsalted",recommended,769
TURBOT,Champagne,normal,769
TURBOT,chervil,normal,769
TURBOT,chives,normal,769
TURBOT,crème fraîche,normal,769
TURBOT,fennel,normal,769
TURBOT,garlic,normal,769
TURBOT,ginger,normal,769
TURBOT,hollandaise sauce,normal,769
TURBOT,leeks,normal,769
TURBOT,"lemon: juice, zest",recommended,769
TURBOT,marjoram,normal,769
TURBOT,miso,normal,769
TURBOT,mushrooms,normal,769
TURBOT,olive oil,normal,769
TURBOT,"parsley, flat-leaf",recommended,769
TURBOT,"pepper: black, white",recommended,769
TURBOT,"potatoes, esp. red, white",normal,769
TURBOT,rosemary,normal,769
TURBOT,saffron,normal,769
TURBOT,sage,normal,769
TURBOT,"salt, sea",recommended,769
TURBOT,shallots,normal,769
TURBOT,spinach,normal,769
TURBOT,"stocks: fish, mussel",recommended,769
TURBOT,tarragon,normal,769
TURBOT,tomatoes,normal,769
TURBOT,vanilla,normal,769
TURBOT,"wine: Champagne, white",normal,769
TURKEY,allspice,normal,769
TURKEY,apples,normal,770
TURKEY,bacon,normal,770
TURKEY,bay leaf,normal,770
TURKEY,bread crumbs,normal,770
TURKEY,"butter, unsalted",normal,770
TURKEY,cardamom,normal,770
TURKEY,carrots,normal,770
TURKEY,celery,normal,770
TURKEY,chestnuts,recommended,770
TURKEY,chile peppers: dried red (esp. sweet); fresh green,normal,770
TURKEY,cinnamon,normal,770
TURKEY,cloves,normal,770
TURKEY,corn bread,normal,770
TURKEY,cranberries,recommended,770
TURKEY,cumin,normal,770
TURKEY,fenugreek leaves,normal,770
TURKEY,"figs, dried",normal,770
TURKEY,garam masala,normal,770
TURKEY,garlic,recommended,770
TURKEY,ginger,normal,770
TURKEY,"grapes, white",normal,770
TURKEY,"innards: turkey heart, liver",normal,770
TURKEY,juniper berries,normal,770
TURKEY,leeks,normal,770
TURKEY,"lemon, juice",normal,770
TURKEY,"lime, juice",normal,770
TURKEY,"mushrooms, esp. wild (e.g., chanterelles)",recommended,770
TURKEY,"oil: canola, grapeseed, peanut, vegetable",recommended,770
TURKEY,olive oil,normal,770
TURKEY,"onions, esp. sweet, white",recommended,770
TURKEY,"orange, juice",normal,770
TURKEY,paprika,normal,770
TURKEY,parsnips,normal,770
TURKEY,"parsley, flat-leaf",normal,770
TURKEY,"pepper: black, white",recommended,770
TURKEY,phyllo dough,normal,770
TURKEY,pine nuts,normal,770
TURKEY,potatoes,recommended,770
TURKEY,"raisins, esp. yellow",normal,770
TURKEY,rosemary,normal,770
TURKEY,sage,recommended,770
TURKEY,"salt, kosher",recommended,770
TURKEY,"sausage, esp. Italian",normal,770
TURKEY,shallots,normal,770
TURKEY,soy sauce,normal,771
TURKEY,spinach,normal,771
TURKEY,"stocks: chicken, turkey",normal,771
TURKEY,stuffing,recommended,771
TURKEY,sugar,normal,771
TURKEY,tarragon,normal,771
TURKEY,thyme,normal,771
TURKEY,tomatoes,normal,771
TURKEY,"vermouth, dry",normal,771
TURKEY,walnuts,normal,771
TURKEY,"wine, dry white, rosé",normal,771
TURKEY,yogurt,normal,771
TURKISH CUISINE,beef,normal,771
TURKISH CUISINE,chicken,normal,771
TURKISH CUISINE,"cinnamon, esp. in desserts",normal,771
TURKISH CUISINE,"cloves, esp. in desserts",normal,771
TURKISH CUISINE,cumin,normal,771
TURKISH CUISINE,dill,normal,771
TURKISH CUISINE,eggplant,normal,771
TURKISH CUISINE,fish,normal,771
TURKISH CUISINE,garlic,normal,771
TURKISH CUISINE,goat / sheep cheese,normal,771
TURKISH CUISINE,"honey, esp. in desserts",normal,771
TURKISH CUISINE,"kebabs, meat, esp. lamb",normal,771
TURKISH CUISINE,"lamb, esp. grilled",recommended,771
TURKISH CUISINE,lemon,normal,771
TURKISH CUISINE,"mint: dried, fresh",normal,771
TURKISH CUISINE,"nutmeg, esp. in desserts",normal,771
TURKISH CUISINE,olive oil,normal,771
TURKISH CUISINE,onions,normal,771
TURKISH CUISINE,paprika,normal,771
TURKISH CUISINE,parsley,normal,771
TURKISH CUISINE,"pepper, black",normal,771
TURKISH CUISINE,phyllo dough,normal,771
TURKISH CUISINE,rice,normal,771
TURKISH CUISINE,sesame seeds,normal,771
TURKISH CUISINE,spinach,normal,771
TURKISH CUISINE,tomatoes,normal,771
TURKISH CUISINE,walnuts,normal,771
TURKISH CUISINE,yogurt,normal,771
TURMERIC,Asian cuisine,normal,772
TURMERIC,beans,normal,772
TURMERIC,beef,normal,772
TURMERIC,butter,normal,772
TURMERIC,Caribbean cuisine,normal,772
TURMERIC,cheese,normal,772
TURMERIC,chicken,recommended,772
TURMERIC,chile peppers,normal,772
TURMERIC,chutneys,normal,772
TURMERIC,cilantro,normal,772
TURMERIC,cloves,normal,772
TURMERIC,coconut milk,normal,772
TURMERIC,coriander,normal,772
TURMERIC,cumin,normal,772
TURMERIC,"CURRY LEAVES, POWDER",holy_grail,772
TURMERIC,eggplant,normal,772
TURMERIC,eggs,normal,772
TURMERIC,fennel,normal,772
TURMERIC,fish,recommended,772
TURMERIC,garlic,normal,772
TURMERIC,ginger,normal,772
TURMERIC,Indian cuisine,recommended,772
TURMERIC,Indonesian cuisine,normal,772
TURMERIC,"kaffir lime, leaves",normal,772
TURMERIC,lamb,normal,772
TURMERIC,lemongrass,normal,772
TURMERIC,lentils,normal,772
TURMERIC,"meats, esp. white",normal,772
TURMERIC,Middle Eastern cuisine,normal,772
TURMERIC,Moroccan cuisine,recommended,772
TURMERIC,mustard,recommended,772
TURMERIC,mustard seeds,recommended,773
TURMERIC,North African cuisine,normal,773
TURMERIC,paella,normal,773
TURMERIC,paprika,normal,773
TURMERIC,parsley,normal,773
TURMERIC,pepper,normal,773
TURMERIC,pickles,normal,773
TURMERIC,pork,normal,773
TURMERIC,potatoes,normal,773
TURMERIC,poultry,normal,773
TURMERIC,ras el hanout (key ingredient),normal,773
TURMERIC,rice,recommended,773
TURMERIC,"sauces, esp. creamy",normal,773
TURMERIC,sausage,normal,773
TURMERIC,seafood,normal,773
TURMERIC,shallots,normal,773
TURMERIC,shellfish,normal,773
TURMERIC,shrimp,normal,773
TURMERIC,soups,normal,773
TURMERIC,Southeast Asian cuisine,normal,773
TURMERIC,spinach,normal,773
TURMERIC,stewed dishes,normal,773
TURMERIC,tamarind,normal,773
TURMERIC,Thai cuisine,recommended,773
TURMERIC,"vegetables, esp. root",normal,773
TURMERIC,yogurt,normal,773
TURNIPS,bacon,normal,773
TURNIPS,bay leaf,normal,773
TURNIPS,"butter, unsalted",recommended,773
TURNIPS,carrots,normal,773
TURNIPS,celery root,normal,773
TURNIPS,"cheese, Parmesan",normal,773
TURNIPS,cream,recommended,774
TURNIPS,curry,normal,774
TURNIPS,dill,normal,774
TURNIPS,"duck, esp. roasted",normal,774
TURNIPS,garlic,normal,774
TURNIPS,honey,normal,774
TURNIPS,juniper berries,normal,774
TURNIPS,lamb,normal,774
TURNIPS,leeks,normal,774
TURNIPS,"lemon, juice",normal,774
TURNIPS,marjoram,normal,774
TURNIPS,nutmeg,normal,774
TURNIPS,"onions, esp. green, yellow",normal,774
TURNIPS,parsley,normal,774
TURNIPS,"pepper: black, white",normal,774
TURNIPS,poppy seeds,normal,774
TURNIPS,"pork, esp. roasted",normal,774
TURNIPS,potatoes,recommended,774
TURNIPS,prosciutto,normal,774
TURNIPS,"salt: kosher, rock, sea",recommended,774
TURNIPS,shiso,normal,774
TURNIPS,"stock, chicken",normal,774
TURNIPS,sugar (pinch),normal,774
TURNIPS,sweet potatoes,normal,774
TURNIPS,thyme,recommended,774
TURNIPS,vinegar,normal,774
UMAMI,"aged foods (e.g., cheese)",normal,774
UMAMI,anchovies,normal,774
UMAMI,"beef, esp. aged",normal,774
UMAMI,bonito flakes,normal,774
UMAMI,broccoli,normal,774
UMAMI,carrots,normal,774
UMAMI,"cheese, aged (e.g., blue, Gruyère, Parmesan, Roquefort)",normal,774
